hour_of_day,day_of_week,hours_from_typical_login_time,is_thailand,is_new_country,country_change_count_30d,is_new_device,is_new_user_agent_family,log_minutes_since_last_login,login_count_24h,failed_logins_24h,passkey_count,passkey_age_days,new_passkey_recently_added,passkey_last_used_days,concurrent_session_count,active_subsystem_count,weekday_usage_score,scope_sensitivity_score,ever_changed_permission,permission_change_age,confirmed_incident_count,impossible_travel_score,label
23,3,0,1,0,0,0,0,4.693647647038864,4,0,0,0,0,0,0,0,0.315,0.0,0,365.0,0,0.047,0
16,4,0,1,0,0,0,0,-0.5991161852818321,2,0,1,120.46469448808995,0,4.8366013161976635,1,2,0.755,0.256,1,238.2,0,0.028,0
9,3,3,1,0,0,0,0,5.16777748419677,3,0,0,0,0,0,1,2,0.467,0.0,1,304.1,0,0.015,0
6,5,2,1,0,0,0,0,6.52352816204816,1,1,0,0,0,0,0,2,0.091,0.0,1,15.3,0,0.05,0
8,5,0,1,0,0,0,0,4.77982715401844,3,0,0,0,0,0,1,0,0.545,0.0,1,308.8,0,0.048,0
18,2,1,1,0,0,0,0,4.154782919984811,4,0,0,0,0,0,0,0,0.24,0.908,0,365.0,0,0.002,0
9,3,0,1,0,0,0,0,-0.9546414011328297,2,0,1,142.4928532941193,0,3.1976132214505673,3,0,0.386,0.183,1,71.5,0,0.041,0
9,1,0,1,0,0,0,0,3.4884784293637043,4,0,0,0,0,0,0,0,0.798,0.786,1,152.4,0,0.03,0
7,1,0,1,0,0,0,0,0.9948990767894186,2,0,1,111.14071072139734,0,10.877147864725336,0,0,0.87,0.918,1,168.1,0,0.034,0
15,0,0,1,0,0,0,0,0.9990982425787847,3,1,1,156.81960372659395,0,7.008526570476281,0,1,0.42,0.0,0,365.0,0,0.033,0
3,3,1,1,0,0,0,0,3.7537964056135893,4,0,0,0,0,0,2,0,0.596,0.759,1,26.5,0,0.032,0
17,0,1,1,0,0,0,0,2.694681749431388,3,0,2,307.91297784690505,0,7.250393165327833,0,1,0.855,0.589,0,365.0,0,0.025,0
9,0,0,1,0,0,0,0,1.2326658703977778,4,0,2,174.74594061162773,0,0.3260687706367964,1,1,0.037,0.0,1,236.7,0,0.044,0
4,2,0,1,0,0,0,0,3.4641944446868678,1,0,0,0,0,0,2,0,0.681,0.781,1,46.4,0,0.047,0
13,2,1,1,0,0,0,0,4.870834060555159,3,0,1,339.70473385438896,0,9.27085779473547,1,0,0.692,0.0,1,258.8,0,0.028,0
8,4,0,1,0,0,0,0,2.483724512264258,3,0,0,0,0,0,0,2,0.08,0.929,1,229.8,0,0.043,0
18,2,0,1,0,0,0,0,5.5541818086761685,4,0,1,335.8590150990142,1,9.221432018570708,1,0,0.883,0.577,0,365.0,0,0.031,0
12,1,0,1,0,1,0,0,6.800351876218173,6,0,1,29.305358308511064,0,7.911805273970247,0,0,0.879,0.18,0,365.0,0,0.045,0
22,2,2,1,0,0,0,0,4.1960182818224885,3,0,1,27.97489998920407,0,3.246391691589225,2,1,0.271,0.59,0,365.0,0,0.027,0
12,4,2,1,0,0,0,0,-0.37511449755131565,1,0,1,326.3041322600752,0,10.713307427463542,3,0,0.561,0.0,1,144.4,0,0.041,0
13,4,2,1,0,0,0,0,-0.9621927358901887,2,0,0,0,0,0,0,0,0.755,0.292,0,365.0,0,0.005,0
16,4,0,1,0,0,1,1,0.5872367793362017,5,0,1,396.7600941050577,0,4.958412434488092,1,0,0.008,0.866,1,349.0,0,0.007,0
6,0,1,1,0,0,0,0,0.1972686225303404,1,0,1,58.123132610436734,0,5.264273300259772,1,0,0.283,0.0,0,365.0,0,0.046,0
15,2,1,1,0,0,0,0,1.0844181045639791,4,0,1,98.12111097008449,0,10.953896881676398,0,0,0.001,0.0,1,239.4,0,0.03,0
12,2,0,1,0,0,0,0,4.739594309472172,4,0,1,155.82366567826926,0,0.47609246629290736,1,2,0.586,0.766,1,101.9,0,0.044,0
9,6,1,1,0,0,0,0,5.811494718794469,3,0,1,50.05985415663429,0,2.2445641023896745,2,0,0.782,0.0,0,365.0,0,0.045,0
19,1,1,1,0,0,0,0,1.4975899176030572,2,0,2,299.2353867773714,0,11.065344429328134,0,0,0.006,0.116,1,100.7,0,0.01,0
17,1,1,1,0,0,0,0,-0.44248299026173843,2,0,0,0,0,0,0,0,0.3,0.0,1,57.9,0,0.031,0
12,3,1,1,0,0,0,0,1.522923313611459,2,1,0,0,0,0,1,0,0.354,0.752,1,315.1,0,0.015,0
18,1,0,1,0,0,0,0,4.826024993377797,1,0,0,0,0,0,0,0,0.057,0.904,1,253.0,0,0.01,0
10,6,2,1,0,1,0,0,-0.07892369466561622,5,0,0,0,0,0,1,0,0.128,0.662,1,333.8,0,0.021,0
12,2,3,1,0,0,0,0,0.41782114591278763,2,0,0,0,0,0,3,0,0.427,0.461,1,117.1,0,0.03,0
6,0,0,1,0,0,1,0,1.5988621619792882,4,0,0,0,0,0,2,1,0.712,0.604,0,365.0,0,0.006,0
13,1,1,1,0,0,0,0,6.850121387690339,5,0,0,0,0,0,0,0,0.375,0.0,1,240.7,0,0.01,0
15,0,0,1,0,0,0,0,5.979861680359657,2,0,0,0,0,0,0,1,0.502,0.813,1,167.0,0,0.039,0
14,1,0,1,0,0,0,0,0.8811859062497938,1,0,0,0,0,0,0,1,0.529,0.984,1,297.3,0,0.014,0
17,2,0,1,0,1,0,0,6.594012579763937,6,0,1,262.88735540796574,0,12.052535118718017,1,1,0.787,0.18,1,72.3,0,0.047,0
18,0,0,1,0,0,0,0,3.9619198237410886,5,0,0,0,0,0,0,2,0.007,0.227,1,53.0,0,0.001,0
8,3,1,1,0,0,0,0,5.740742740196006,1,0,2,267.0476828644359,0,12.113939238249351,1,0,0.061,0.962,1,63.8,0,0.038,0
12,2,0,1,0,0,0,0,0.341364602083579,4,0,0,0,0,0,2,0,0.212,0.177,1,322.8,0,0.003,0
10,1,1,1,0,0,0,0,1.1784417321644618,5,0,1,206.82664740985993,0,6.221304394974132,1,0,0.038,0.591,1,108.9,0,0.024,0
9,3,0,1,0,0,0,0,1.4598390246924282,4,0,0,0,0,0,1,0,0.328,0.188,1,235.1,0,0.03,0
15,2,3,1,0,0,0,0,3.127124066881227,1,0,0,0,0,0,0,0,0.372,0.527,1,341.4,0,0.022,0
8,3,3,1,0,0,0,0,0.8504790391760881,1,0,0,0,0,0,0,0,0.24,0.0,0,365.0,0,0.002,0
15,2,0,1,0,0,0,0,5.5178204743577455,3,0,0,0,0,0,2,2,0.531,0.0,1,274.5,0,0.014,0
9,5,0,1,0,0,0,0,0.5294386879640465,3,0,0,0,0,0,0,0,0.524,0.0,1,266.5,0,0.024,0
6,2,0,1,0,1,0,0,3.2868274615491675,3,0,2,354.81771213000127,0,10.181124779682444,1,0,0.873,0.736,0,365.0,0,0.044,0
13,4,0,1,0,0,0,0,0.2760313760643216,4,0,1,43.697500197048704,0,0.5221471790023327,1,1,0.488,0.396,1,35.6,0,0.028,0
13,6,1,1,0,0,0,0,0.28809573602226646,1,0,1,279.0520255476015,0,1.8829669986890694,0,0,0.036,0.933,1,34.7,0,0.019,0
7,0,2,1,0,0,0,0,3.2731045534471974,4,0,0,0,0,0,1,1,0.103,0.743,1,91.9,0,0.049,0
17,0,1,1,0,0,0,0,1.3069792731916623,2,0,0,0,0,0,2,0,0.384,0.0,1,91.4,0,0.01,0
23,4,3,1,0,0,0,0,1.8333210915137492,2,0,0,0,0,0,0,1,0.147,0.418,1,304.2,0,0.047,0
0,6,6.24074300037482,1,0,1,1,0,5.0366787012814065,1,0,0,0,0,0,1,3,0.757,0.0,0,365.0,0,0.057,1
6,1,0,1,0,0,0,0,5.038839530801353,2,1,0,0,0,0,0,1,0.219,0.872,1,273.4,0,0.044,0
14,3,3,1,0,0,0,0,-0.0778369366232523,3,0,2,19.178196893761257,0,10.123128577540204,2,0,0.08,0.203,1,268.8,0,0.004,0
20,5,2,1,0,1,0,0,3.37040989194033,1,0,1,203.34347366311306,0,2.334167726375343,0,0,0.006,0.0,0,365.0,0,0.004,0
12,0,0,1,0,0,0,0,4.9577491419890505,1,0,0,0,0,0,0,1,0.309,0.941,1,205.5,0,0.046,0
13,3,0,1,0,0,0,0,5.780760638623214,3,0,0,0,0,0,1,0,0.242,0.364,1,94.0,0,0.018,0
8,0,1,1,0,0,0,0,1.9564676808726649,1,0,0,0,0,0,2,1,0.62,0.739,1,50.8,0,0.048,0
10,1,0,1,0,0,0,0,5.48616729869167,4,0,3,95.30982421017481,0,10.778625065177986,2,0,0.829,0.0,1,236.7,0,0.047,0
10,2,0,1,0,0,0,0,-0.5514919644499372,1,1,0,0,0,0,0,0,0.829,0.57,1,308.1,0,0.015,0
19,2,0,1,0,0,0,0,6.262733782933662,3,0,3,291.0384562776309,0,0.5233484016060694,0,2,0.292,0.181,1,120.4,0,0.015,0
16,6,0,1,0,0,0,0,6.6285129294926515,3,0,0,0,0,0,0,0,0.66,0.0,0,365.0,0,0.016,0
13,0,1,1,0,0,0,0,2.649721708240084,3,0,1,226.43532573684274,0,2.020411247517758,0,1,0.165,0.783,1,246.9,0,0.047,0
12,2,1,1,0,0,0,0,5.38722824114946,3,0,1,355.0736950721632,0,3.7868293194586693,1,0,0.488,0.0,0,365.0,0,0.031,0
5,2,0,1,0,0,0,0,4.164406116567087,6,0,1,55.51198803221974,0,9.838350500696345,1,0,0.0,0.928,0,365.0,0,0.016,0
12,1,0,1,0,0,0,0,1.4464708756510243,4,0,1,361.2532253887489,0,2.500946742977214,0,1,0.887,0.634,1,222.3,0,0.005,0
10,1,0,1,0,0,0,0,5.416726185020705,4,0,0,0,0,0,0,1,0.426,0.0,1,215.5,0,0.019,0
11,2,0,1,0,0,0,0,6.053201448819059,2,1,1,73.90655654712052,0,3.9920403436833265,0,0,0.764,0.0,0,365.0,0,0.001,0
12,3,0,1,0,0,1,1,3.933370212913845,3,0,0,0,0,0,3,0,0.516,0.639,0,365.0,0,0.014,0
14,1,0,1,0,0,0,0,5.733703915906503,4,0,0,0,0,0,1,1,0.148,0.682,1,45.8,0,0.03,0
13,1,0,1,0,0,0,0,5.000290572311157,4,0,0,0,0,0,1,0,0.686,0.173,1,285.1,0,0.043,0
4,3,1,1,0,0,0,0,-0.4834462289696102,3,0,1,223.6723418211975,0,3.916017163901568,0,1,0.232,0.294,1,269.9,0,0.008,0
16,2,0,1,0,0,0,0,-0.5714436971164094,4,0,0,0,0,0,3,1,0.316,0.0,1,101.2,0,0.041,0
13,1,0,1,0,0,0,0,3.6064254148466555,2,0,1,250.15610531215577,0,11.59290278047972,1,0,0.755,0.529,0,365.0,0,0.011,0
6,6,5.105629938027001,1,0,0,0,1,-1.6052712076475077,10,30,0,0,0,0,3,1,0.8,0.777,0,365.0,0,0.069,1
14,5,0,1,0,0,0,0,-0.2769171239836776,2,0,2,368.97800640434883,0,13.024122126768379,0,1,0.462,0.65,1,197.7,0,0.033,0
15,3,0,1,0,0,0,0,2.7109850117998384,6,0,0,0,0,0,2,1,0.893,0.0,1,98.0,0,0.042,0
19,6,1,1,0,0,0,0,5.786510189158309,5,0,0,0,0,0,1,0,0.345,0.191,1,294.4,0,0.017,0
10,4,0,1,0,0,0,0,6.618553503227034,5,0,0,0,0,0,2,1,0.449,0.0,0,365.0,0,0.019,0
12,5,0,1,0,0,0,0,-0.7590983439505479,3,1,1,347.9835065262705,0,6.274112355923231,1,1,0.417,0.228,1,261.3,0,0.018,0
18,3,3,1,0,0,0,0,-0.42747780415210634,6,0,0,0,0,0,3,0,0.549,0.512,1,158.9,0,0.009,0
20,1,1,1,0,0,0,0,5.068846832787999,2,0,0,0,0,0,1,0,0.325,0.0,0,365.0,0,0.001,0
1,0,0,1,0,0,0,0,2.726287831332769,2,0,2,361.9199140023335,0,0.6157287736805235,0,0,0.663,0.667,1,172.4,0,0.002,0
1,2,2,1,0,0,0,0,6.343533335962677,1,0,1,250.23355145372767,0,1.1210881418641918,0,0,0.15,0.43,1,135.5,0,0.044,0
8,0,0,1,0,0,0,0,6.051511951721155,3,0,0,0,0,0,0,0,0.291,0.0,1,338.8,0,0.036,0
18,4,3,1,0,0,0,0,6.5054244315126954,2,0,0,0,0,0,2,0,0.341,0.491,0,365.0,0,0.043,0
17,1,1,1,0,0,0,0,2.743348429185273,1,0,1,5.315097058598179,1,5.028915008726143,3,1,0.617,0.77,1,41.8,0,0.013,0
2,3,8.8334789500511,1,0,1,0,0,5.067714528669809,1,2,1,44.00221601337061,0,59.53488914866708,2,1,0.428,0.0,1,281.2,0,0.13,1
8,4,0,1,0,0,0,0,5.386214872066526,5,0,1,148.91195856621826,0,3.465515354290117,1,0,0.498,0.0,1,17.4,0,0.016,0
18,0,1,1,0,0,0,0,1.144803369505734,3,0,0,0,0,0,2,1,0.004,0.0,0,365.0,0,0.018,0
8,4,2,1,0,0,0,0,4.7893186080297925,3,0,1,226.57077394439267,0,1.203351833516207,3,1,0.221,0.111,0,365.0,0,0.015,0
17,1,1,1,0,0,0,0,3.511321101179645,6,0,1,223.6055098453018,0,8.963352588176974,1,0,0.802,0.257,1,208.1,1,0.011,0
13,2,0,1,0,0,0,0,2.920609102745834,2,0,2,242.84918971587436,0,5.705113308115802,1,0,0.075,0.409,0,365.0,0,0.014,0
18,3,0,1,0,0,0,0,2.0355788053791333,5,0,1,53.5662078526979,0,6.0532683234372255,1,0,0.244,0.0,0,365.0,0,0.015,0
12,3,0,1,0,1,0,0,3.6207627653334047,2,0,0,0,0,0,0,2,0.069,0.0,0,365.0,0,0.003,0
21,6,0,1,0,0,0,0,0.7731798070082228,6,0,0,0,0,0,0,1,0.066,0.0,0,365.0,0,0.0,0
21,3,0,1,0,0,0,0,1.0159896742230083,3,0,1,41.82252908447146,0,9.272976335367531,2,0,0.583,0.369,1,29.9,0,0.032,0
9,2,0,1,0,0,0,0,0.23817520017860971,4,0,0,0,0,0,2,1,0.228,0.349,1,241.6,0,0.009,0
14,3,0,1,0,0,0,0,5.463652463082137,1,2,0,0,0,0,1,1,0.134,0.206,0,365.0,0,0.019,0
10,0,0,1,0,0,0,0,5.806633216267605,1,0,1,102.3414061878579,0,0.4783040779378753,3,0,0.668,0.578,1,189.1,0,0.032,0
17,2,1,1,0,0,0,0,1.3918164680246612,2,2,0,0,0,0,0,1,0.429,0.0,0,365.0,0,0.028,0
1,0,0,1,0,0,0,0,0.5592781183484359,2,1,0,0,0,0,0,1,0.533,0.0,1,210.2,0,0.028,0
14,0,0,1,0,0,0,0,5.611197485356822,3,0,3,241.49229258945707,0,6.051100891230002,1,1,0.139,0.934,0,365.0,0,0.01,0
8,4,0,1,0,0,0,0,1.3246124021289152,1,0,1,306.6186392665065,0,7.478155422236287,0,0,0.196,0.0,1,333.0,0,0.001,0
3,0,1,1,0,0,0,0,2.3408859002714637,1,0,1,388.12878745910825,0,12.616453245067389,0,2,0.479,0.842,1,271.4,0,0.001,0
14,0,0,1,0,0,0,0,1.0945200854398642,3,0,1,299.8165645348819,0,9.301993312631598,2,1,0.891,0.432,1,143.7,0,0.017,0
18,1,0,1,0,0,0,0,2.2369987036069077,2,0,2,50.84087384920065,0,0.03408496776953185,2,0,0.083,0.0,1,130.1,0,0.031,0
10,3,1,1,0,0,0,0,5.429317607060806,5,0,2,350.4943220350069,0,8.81133677514524,1,0,0.261,0.0,0,365.0,0,0.014,0
17,0,1,1,0,0,0,0,6.83883151712295,2,0,0,0,0,0,1,2,0.459,0.358,1,93.3,0,0.029,0
14,0,0,1,0,0,0,0,-0.48118081477825747,5,0,1,312.20920451447233,0,3.760806031600037,1,0,0.769,0.731,0,365.0,0,0.034,0
12,3,0,1,0,0,0,0,5.799065001242681,2,0,0,0,0,0,2,0,0.628,0.38,1,333.2,0,0.032,0
16,2,1,1,0,0,0,0,6.0230866360636925,3,0,0,0,0,0,1,0,0.546,0.873,1,199.8,0,0.044,0
9,2,0,1,0,0,0,0,3.846823003347298,3,0,0,0,0,0,0,0,0.641,0.158,0,365.0,0,0.027,0
13,2,2,1,0,0,0,0,-0.38571053308152337,3,0,0,0,0,0,1,0,0.669,0.0,1,213.7,0,0.039,0
15,3,0,1,0,0,1,0,-0.4956733588529936,3,0,2,27.246888407577966,0,9.3048957845429,1,0,0.759,0.34,0,365.0,0,0.042,0
9,6,1,1,0,0,0,0,5.644734326147631,4,0,2,268.87760343785425,0,2.9750625719305526,0,1,0.196,0.611,0,365.0,0,0.033,0
17,2,3,1,0,0,0,0,-0.1799091116505922,3,0,0,0,0,0,1,0,0.353,0.385,0,365.0,0,0.022,0
16,1,1,1,0,0,0,0,6.460363443867036,5,0,0,0,0,0,3,1,0.229,0.0,0,365.0,0,0.029,0
12,4,0,1,0,0,0,0,3.503254170364748,4,0,0,0,0,0,2,1,0.141,0.262,0,365.0,0,0.004,0
15,4,1,1,0,0,1,0,3.577220719612785,1,0,0,0,0,0,0,1,0.703,0.0,0,365.0,0,0.024,0
7,6,3,1,0,0,0,0,-0.5268796131523334,4,0,0,0,0,0,1,1,0.191,0.891,1,68.1,0,0.029,0
8,4,0,1,0,0,0,0,3.495124542227054,2,0,0,0,0,0,1,1,0.7,0.0,1,91.6,0,0.021,0
5,4,0,1,0,0,0,0,3.463234341370173,6,0,1,12.924553508780239,0,8.320158317225104,1,1,0.235,0.0,0,365.0,0,0.049,0
9,0,0,1,0,0,0,0,1.9178272940904293,4,0,0,0,0,0,0,1,0.221,0.942,0,365.0,0,0.027,0
15,0,3,1,0,0,0,0,1.0585056481863093,4,0,0,0,0,0,2,1,0.014,0.616,1,122.6,0,0.0,0
2,4,0,1,0,0,1,0,1.1146450895803524,1,0,0,0,0,0,0,0,0.827,0.691,1,244.5,0,0.014,0
10,4,2,1,0,0,0,0,1.321280664993842,2,0,0,0,0,0,0,0,0.397,0.347,1,189.6,0,0.001,0
15,3,1,1,0,0,0,0,-0.8457859035457105,4,0,0,0,0,0,3,1,0.437,0.952,1,160.5,0,0.049,0
7,2,0,1,0,0,0,0,2.6374540833643723,1,0,1,264.67579682787084,0,1.5814437293289327,1,0,0.466,0.613,1,253.2,0,0.001,0
13,4,0,1,0,0,0,0,6.686405575401518,1,0,0,0,0,0,0,2,0.41,0.318,1,184.3,0,0.016,0
15,0,0,1,0,0,0,0,5.084237198764419,6,0,0,0,0,0,0,0,0.189,0.413,1,224.4,0,0.027,0
16,5,0,1,0,0,0,0,-0.42301349781968955,4,0,2,387.2583925962828,0,10.556931348927629,1,0,0.095,0.0,0,365.0,0,0.042,0
12,1,2,1,0,0,0,0,-0.4069445905673028,3,0,0,0,0,0,0,1,0.735,0.363,1,114.3,0,0.01,0
13,2,3,1,0,0,0,0,0.6743396252296794,1,0,1,341.0992955180328,0,11.427301023895419,2,0,0.346,0.57,0,365.0,0,0.011,0
14,0,3,1,0,1,0,0,1.637882376386111,3,0,2,144.32631527298904,0,0.2287901548507112,1,0,0.592,0.0,0,365.0,0,0.023,0
10,0,2,1,0,0,0,0,5.43098848668211,3,0,0,0,0,0,0,1,0.061,0.0,1,272.5,0,0.004,0
5,6,2,1,0,0,0,0,-0.5750452667143877,3,0,1,239.69634999548242,0,7.1758610585517735,1,2,0.782,0.417,1,337.1,0,0.05,0
0,4,0,1,0,0,0,0,3.93863829118669,1,0,0,0,0,0,2,1,0.367,0.0,0,365.0,0,0.025,0
9,4,3,1,0,0,0,0,6.936316920073956,1,0,3,352.0052366623878,0,4.152745036274339,1,0,0.561,0.0,1,156.6,0,0.026,0
12,2,0,1,0,0,0,0,5.700785329078062,5,0,0,0,0,0,0,1,0.568,0.928,0,365.0,0,0.012,0
18,4,2,1,0,0,0,0,4.969366807639608,1,0,0,0,0,0,0,1,0.258,0.848,1,185.4,0,0.025,0
14,1,0,1,0,0,0,0,4.390563199731858,2,0,0,0,0,0,1,1,0.201,0.587,0,365.0,0,0.011,0
20,3,0,1,0,0,0,0,-0.8377904799562215,3,0,0,0,0,0,1,0,0.414,0.617,0,365.0,0,0.019,0
6,2,0,1,0,0,0,0,1.6235866637296033,1,0,0,0,0,0,0,0,0.014,0.697,0,365.0,0,0.01,0
15,3,0,1,0,0,1,1,1.282098326919491,3,0,0,0,0,0,2,1,0.754,0.0,1,294.4,0,0.004,0
15,0,0,1,0,0,0,0,2.947967710921713,3,0,0,0,0,0,1,0,0.749,0.315,1,255.7,0,0.043,0
7,6,7.132712414981212,0,0,0,1,0,1.0109161293890794,3,0,1,0.19672806319755873,1,0.195783323540214,3,5,0.525,0.904,1,0.15,1,0.446,1
17,2,2,1,0,0,0,0,4.496429003288392,2,0,0,0,0,0,1,2,0.526,0.64,0,365.0,0,0.03,0
21,2,1,1,0,0,0,0,4.439300198012581,2,0,1,343.21894919332584,0,4.208314830974783,1,0,0.421,0.0,1,222.2,0,0.033,0
17,1,1,1,0,0,0,0,5.790692918496275,5,1,0,0,0,0,1,1,0.456,0.751,0,365.0,1,0.021,0
21,4,2,1,0,0,0,0,6.309168487446815,4,0,0,0,0,0,2,1,0.656,0.834,1,15.5,0,0.028,0
17,4,1,1,0,0,0,0,5.3852953428656924,3,0,0,0,0,0,2,0,0.723,0.74,0,365.0,0,0.013,0
7,2,2,1,0,0,0,0,0.39222383438799646,4,0,0,0,0,0,2,1,0.762,0.967,1,38.1,0,0.025,0
13,0,0,1,0,0,0,0,5.415942503047976,4,0,1,342.7218560950545,0,2.270771106862146,0,1,0.764,0.424,1,325.5,0,0.021,0
14,4,0,1,0,0,0,0,0.5459190246394794,3,0,1,259.56671800810466,0,7.817512751157835,0,1,0.857,0.101,0,365.0,0,0.028,0
15,3,0,1,0,0,0,0,5.419342109893956,4,0,1,79.00109892279902,0,10.067998344021113,1,1,0.198,0.969,1,328.3,0,0.008,0
11,1,0,1,0,0,0,0,2.1739118492913407,3,0,0,0,0,0,0,2,0.636,0.557,0,365.0,0,0.039,0
14,6,1,1,0,0,0,0,6.496386495321508,5,0,2,345.8453126463166,0,7.416164058775768,0,0,0.075,0.213,0,365.0,0,0.048,0
7,6,1,1,0,0,0,0,6.975693838037396,5,0,0,0,0,0,1,0,0.412,0.0,1,33.1,0,0.006,0
7,6,2,1,0,0,0,0,3.448632118195274,3,0,2,370.50112913271465,0,0.8698486627545692,1,1,0.109,0.668,0,365.0,0,0.017,0
15,1,0,1,0,0,1,0,5.035066063621834,5,0,0,0,0,0,0,1,0.238,0.956,1,166.8,0,0.019,0
19,6,0,1,0,0,0,0,3.6914431920930237,1,0,0,0,0,0,2,0,0.197,0.721,0,365.0,0,0.044,0
2,0,0,1,0,0,0,0,5.274975268518951,4,0,0,0,0,0,2,1,0.489,0.0,1,229.6,0,0.02,0
3,3,0,1,0,0,0,0,1.549496585046552,6,0,1,4.508998312054466,0,2.9142603408599306,0,1,0.066,0.0,1,318.5,0,0.027,0
9,2,0,1,0,0,0,0,-0.2439727163782477,1,0,0,0,0,0,2,2,0.766,0.827,1,179.6,0,0.047,0
10,4,0,1,0,0,0,0,2.2627153599954433,1,0,1,130.05956807069487,0,7.9110482121521155,0,0,0.072,0.461,0,365.0,0,0.044,0
10,0,0,1,0,0,0,0,1.4971600415542667,1,0,0,0,0,0,0,1,0.482,0.873,1,16.2,0,0.027,0
9,0,3,1,0,0,0,0,4.973982860363945,1,0,0,0,0,0,2,0,0.467,0.688,0,365.0,0,0.017,0
18,2,2,1,0,0,0,0,6.2222176107132325,4,0,2,271.3364193448361,0,1.683946246576066,2,0,0.886,0.828,1,158.6,0,0.022,0
12,4,0,1,0,0,0,0,0.6544339895735503,2,1,0,0,0,0,0,0,0.511,0.445,1,208.4,0,0.036,0
21,3,0,1,0,0,0,0,2.2556996543275663,1,0,2,238.09451258300092,0,0.8225836612627884,2,2,0.553,0.78,1,334.9,0,0.045,0
9,3,2,1,0,0,0,0,4.495792375228401,1,0,2,275.54143529880304,0,10.825539242290876,1,1,0.89,0.182,0,365.0,0,0.038,0
16,2,1,1,0,0,1,0,4.656961992229454,6,0,0,0,0,0,2,2,0.851,0.0,1,105.7,0,0.044,0
15,1,2,1,0,0,0,0,6.829214651602651,4,0,2,232.408290405625,0,11.417683336060273,1,2,0.591,0.197,1,233.9,0,0.027,0
13,0,1,1,0,0,0,0,6.593454193745074,4,1,0,0,0,0,1,1,0.372,0.132,0,365.0,0,0.029,0
22,1,0,1,0,0,0,0,5.539611042303496,1,0,0,0,0,0,2,1,0.002,0.0,0,365.0,0,0.024,0
15,3,0,1,0,0,0,0,3.6461868064535006,3,0,0,0,0,0,0,1,0.708,0.458,1,323.4,0,0.039,0
14,0,0,1,0,0,0,0,3.0940861447045336,1,0,2,255.80209643750837,0,5.86732577329103,1,1,0.365,0.0,1,189.8,0,0.037,0
5,4,1,1,0,0,0,0,6.0309969538012345,4,0,0,0,0,0,1,1,0.485,0.537,0,365.0,0,0.048,0
12,6,0,1,0,0,0,0,0.9712579868401603,3,0,1,163.98752753220862,0,13.954782030201095,2,1,0.56,0.31,0,365.0,0,0.009,0
18,6,0,1,0,0,0,0,6.42123142029377,1,0,2,45.55082612089847,0,9.740949078694895,1,2,0.295,0.0,1,185.3,0,0.025,0
13,4,0,1,0,0,0,0,4.20143502957667,2,0,0,0,0,0,1,0,0.427,0.379,0,365.0,0,0.02,0
9,5,0,1,0,0,0,0,1.7822425624385438,1,0,0,0,0,0,0,1,0.392,0.0,0,365.0,0,0.037,0
7,5,0,1,0,0,0,0,5.913949278449586,2,0,0,0,0,0,0,2,0.817,0.902,1,314.6,0,0.047,0
16,4,0,1,0,0,0,0,2.175240609834132,3,0,0,0,0,0,0,1,0.482,0.189,1,200.7,0,0.019,0
14,1,0,1,0,0,0,0,1.4827459408965806,2,0,1,134.23939256821635,0,7.047913975188929,3,1,0.883,0.113,1,131.0,0,0.002,0
12,2,0,1,0,0,0,0,6.333414092251459,1,0,0,0,0,0,1,0,0.836,0.476,1,317.0,0,0.001,0
1,3,5.273932023315285,0,1,4,1,1,-0.3842189910578764,2,0,0,0,0,0,1,0,0.948,0.725,1,49.7,1,0.965,1
19,2,1,1,0,0,0,0,3.189748440298385,2,0,1,34.5286277885225,0,0.5615796248320177,2,1,0.326,0.448,0,365.0,0,0.011,0
18,2,0,1,0,0,0,0,4.054935931542917,1,0,0,0,0,0,2,1,0.244,0.0,1,283.8,0,0.016,0
1,4,3,1,0,0,0,0,0.4119764447358589,4,0,1,210.05827828609856,0,3.2191346291087006,2,1,0.202,0.745,1,172.9,0,0.046,0
9,3,0,1,0,0,0,0,0.539244092762301,3,0,1,128.647677988614,0,1.8792918339457134,2,2,0.616,0.558,0,365.0,0,0.004,0
7,6,2,1,0,0,0,0,0.897528338902891,1,1,0,0,0,0,0,1,0.002,0.927,1,55.6,0,0.001,0
0,0,3,1,0,0,0,0,0.9274525846734294,5,0,0,0,0,0,0,0,0.361,0.961,1,166.0,0,0.024,0
6,1,2,1,0,0,0,0,6.175278616634568,4,0,0,0,0,0,1,1,0.013,0.0,1,338.2,0,0.038,0
9,0,1,1,0,0,0,0,4.797570735879674,2,1,0,0,0,0,0,1,0.732,0.456,1,29.1,0,0.02,0
20,2,0,1,0,0,1,1,3.2668808764197577,2,0,1,353.6746701824533,0,7.690309738884138,2,0,0.743,0.3,1,59.3,0,0.006,0
0,4,0,1,0,0,0,0,2.2240700430525004,2,0,0,0,0,0,1,2,0.239,0.667,1,339.2,0,0.032,0
13,0,1,1,0,0,0,0,2.4146686523881504,1,0,3,147.71575962278132,0,6.1113476220738905,0,0,0.53,0.0,0,365.0,0,0.04,0
13,0,0,1,0,0,0,0,6.2387227428442,3,1,0,0,0,0,2,0,0.665,0.376,1,260.3,0,0.028,0
9,4,0,1,0,0,0,0,0.8629528336026961,4,0,1,293.5123755292231,0,9.720379012424935,1,0,0.831,0.405,1,195.0,0,0.011,0
